trip_id,date,hour,city,service,payment_method,fare,distance_km,duration_minute,rating,available_fleet,demand_city_hour,status,customer_id,driver_id,vehicle_id
TRIP01017,2025-01-18,19,Jakarta,Bluebird,QRIS,35195.0,3.94,21.0,4.4,644,2,Completed,CUST0319,DRV0798,VH0638
TRIP01018,2025-02-09,10,Medan,Bluebird,Cash,59744.0,8.65,43.7,4.4,197,2,Completed,CUST0420,DRV0624,VH1469
TRIP01019,2025-03-13,14,Jakarta,Bluebird Van,QRIS,50433.0,8.5,31.2,4.9,691,2,Completed,CUST0695,DRV0305,VH1257
TRIP01020,2025-02-08,3,Jakarta,Bluebird,Debit/Credit,61961.0,9.41,23.9,4.8,730,1,Completed,CUST0057,DRV0350,VH0114
TRIP01021,2025-01-14,10,Jakarta,Silver Bird,QRIS,59096.0,8.19,30.0,4.7,710,2,Completed,CUST0240,DRV0479,VH0999
TRIP01022,2025-02-01,15,Jakarta,Bluebird,Cash,22130.0,4.32,10.5,4.6,725,1,Completed,CUST0427,DRV1016,VH0612
TRIP01023,2025-02-20,6,Jakarta,Bluebird Van,QRIS,62495.0,10.04,46.2,4.7,609,1,Completed,CUST0617,DRV0130,VH0151
TRIP01024,2025-02-07,15,Bandung,Golden Bird,Debit/Credit,99233.0,12.77,49.3,4.8,310,1,Completed,CUST0577,DRV0187,VH0584
TRIP01025,2025-01-23,21,Jakarta,Golden Bird,E-Wallet,92106.0,9.73,47.3,4.7,703,1,Completed,CUST0140,DRV0670,VH0988
TRIP01026,2025-03-04,7,Semarang,Bluebird,Debit/Credit,35408.0,5.52,34.9,4.9,118,1,Completed,CUST0062,DRV0235,VH0370
TRIP01027,2025-01-15,18,Jakarta,Bluebird,Debit/Credit,22234.0,4.22,26.7,4.6,619,4,Completed,CUST0152,DRV0278,VH1373
TRIP01028,2025-01-25,13,Jakarta,Bluebird,QRIS,40599.0,5.78,23.1,4.6,675,2,Completed,CUST0130,DRV1126,VH0975
TRIP01029,2025-01-17,17,Jakarta,Bluebird,QRIS,48646.0,9.86,40.0,4.5,624,1,Completed,CUST0431,DRV0787,VH1191
TRIP01030,2025-03-07,9,Surabaya,Golden Bird,E-Wallet,91175.0,11.22,37.6,4.6,176,1,Completed,CUST0638,DRV0835,VH0072
TRIP01031,2025-03-19,8,Jakarta,Bluebird,Cash,49391.0,9.28,45.9,4.8,609,2,Completed,CUST0440,DRV0274,VH0860
TRIP01032,2025-02-22,8,Medan,Bluebird,E-Wallet,56205.0,9.9,53.2,4.7,158,1,Completed,CUST0212,DRV0365,VH0353
TRIP01033,2025-02-20,6,Bandung,Bluebird,Debit/Credit,52114.0,9.12,43.7,4.6,247,2,Completed,CUST0400,DRV0468,VH1035
TRIP01034,2025-02-08,8,Bandung,Bluebird,Debit/Credit,42004.0,8.52,38.3,4.2,249,1,Completed,CUST0674,DRV0651,VH0810
TRIP01035,2025-02-20,17,Bandung,Bluebird,Cash,39057.0,5.02,31.3,4.2,223,2,Completed,CUST0717,DRV0826,VH0741
TRIP01036,2025-03-11,20,Jakarta,Silver Bird,Debit/Credit,67066.0,9.02,35.5,4.6,679,2,Completed,CUST0541,DRV0861,VH0638
TRIP01037,2025-01-06,19,Jakarta,Bluebird,QRIS,28035.0,5.95,43.6,4.7,641,2,Completed,CUST0182,DRV0184,VH0153
TRIP01038,2025-03-08,18,Jakarta,Bluebird,Cash,31085.0,8.55,50.8,4.4,631,3,Completed,CUST0051,DRV0918,VH1186
TRIP01039,2025-01-07,7,Bandung,Bluebird,Cash,53189.0,7.99,46.7,4.9,224,1,Completed,CUST0747,DRV0272,VH0386
TRIP01040,2025-02-20,10,Jakarta,Bluebird,E-Wallet,67346.0,13.54,59.5,4.0,709,3,Completed,CUST0526,DRV0196,VH0691
TRIP01041,2025-03-13,10,Jakarta,Bluebird,QRIS,30760.0,4.57,9.2,4.4,712,1,Completed,CUST0350,DRV0782,VH1168
TRIP01042,2025-02-11,9,Semarang,Bluebird,QRIS,54890.0,8.24,45.6,4.3,117,1,Completed,CUST0058,DRV0905,VH0139
TRIP01043,2025-03-05,15,Jakarta,Bluebird,Cash,59868.0,12.94,54.4,4.2,727,1,Completed,CUST0419,DRV0331,VH0206
TRIP01044,2025-01-15,16,Medan,Silver Bird,Debit/Credit,60284.0,9.78,51.4,4.5,112,1,Completed,CUST0137,DRV0620,VH0096
TRIP01045,2025-01-29,12,Medan,Silver Bird,Debit/Credit,76098.0,10.0,43.4,4.4,204,2,Completed,CUST0640,DRV0499,VH0726
TRIP01046,2025-02-02,11,Jakarta,Bluebird,Debit/Credit,56198.0,10.26,44.2,4.1,714,1,Completed,CUST0037,DRV1124,VH1380
TRIP01047,2025-01-27,19,Jakarta,Bluebird Van,QRIS,75272.0,12.4,76.5,4.3,620,1,Completed,CUST0494,DRV0081,VH1495
TRIP01048,2025-02-05,19,Jakarta,Silver Bird,QRIS,60459.0,5.24,28.4,4.2,600,2,Completed,CUST0359,DRV0861,VH0318
TRIP01049,2025-01-29,10,Surabaya,Bluebird Van,Debit/Credit,,,,,275,1,Cancelled,CUST0780,DRV1018,VH0512
TRIP01050,2025-02-07,21,Surabaya,Bluebird,Cash,54515.0,7.98,28.6,4.3,268,1,Completed,CUST0085,DRV1041,VH0019
TRIP01051,2025-02-26,22,Medan,Bluebird Van,E-Wallet,24644.0,1.02,9.6,4.8,208,2,Completed,CUST0722,DRV0126,VH1437
TRIP01052,2025-01-27,11,Semarang,Silver Bird,Debit/Credit,83023.0,10.49,48.5,4.5,164,1,Completed,CUST0651,DRV0130,VH0407
TRIP01053,2025-02-24,11,Surabaya,Golden Bird,QRIS,,,,,267,1,Cancelled,CUST0539,DRV0214,VH0969
TRIP01054,2025-02-02,15,Jakarta,Bluebird,QRIS,52799.0,7.2,40.5,4.7,689,2,Completed,CUST0344,DRV1153,VH1426
TRIP01055,2025-03-09,21,Jakarta,Silver Bird,E-Wallet,48862.0,7.39,23.4,5.0,691,1,Completed,CUST0745,DRV0970,VH0863
TRIP01056,2025-03-27,20,Medan,Bluebird Van,Cash,45303.0,7.28,25.7,4.8,196,1,Completed,CUST0171,DRV1081,VH0101
TRIP01057,2025-03-07,7,Jakarta,Bluebird,QRIS,44532.0,8.66,44.1,4.2,645,1,Completed,CUST0690,DRV0598,VH0593
TRIP01058,2025-01-10,13,Jakarta,Bluebird,Debit/Credit,51258.0,8.88,41.7,4.5,683,1,Completed,CUST0020,DRV0615,VH0695
TRIP01059,2025-01-05,16,Surabaya,Bluebird Van,QRIS,69621.0,9.67,47.9,4.6,203,1,Completed,CUST0303,DRV1167,VH0018
TRIP01060,2025-03-15,15,Jakarta,Bluebird,E-Wallet,52242.0,7.98,40.9,4.7,673,1,Completed,CUST0776,DRV0423,VH1179
TRIP01061,2025-02-07,8,Semarang,Bluebird,Cash,58568.0,9.63,41.9,4.4,78,1,Completed,CUST0197,DRV0334,VH0129
TRIP01062,2025-01-13,20,Surabaya,Bluebird,Debit/Credit,51691.0,9.34,29.4,4.8,268,1,Completed,CUST0327,DRV0688,VH0992
TRIP01063,2025-01-31,17,Jakarta,Bluebird Van,Cash,51314.0,6.68,36.9,4.3,614,2,Completed,CUST0576,DRV1157,VH1339
TRIP01064,2025-02-16,19,Semarang,Bluebird,Cash,44575.0,10.81,50.7,4.1,116,1,Completed,CUST0556,DRV0264,VH0366
TRIP01065,2025-03-29,20,Jakarta,Bluebird,E-Wallet,20539.0,4.43,21.5,4.4,704,1,Completed,CUST0756,DRV0147,VH0462
TRIP01066,2025-02-21,18,Jakarta,Bluebird,Debit/Credit,53301.0,8.22,40.7,4.5,626,1,Completed,CUST0012,DRV0012,VH1185
TRIP01067,2025-02-25,14,Jakarta,Silver Bird,QRIS,92501.0,11.4,43.2,4.2,718,1,Completed,CUST0361,DRV0055,VH0935
TRIP01068,2025-01-15,17,Jakarta,Bluebird,Cash,43457.0,6.33,32.8,4.5,616,3,Completed,CUST0772,DRV0230,VH1400
TRIP01069,2025-01-29,8,Bandung,Bluebird Van,Debit/Credit,48730.0,7.93,39.9,4.7,237,2,Completed,CUST0296,DRV1146,VH0332
TRIP01070,2025-01-08,17,Jakarta,Bluebird Van,QRIS,74804.0,10.13,46.4,4.2,613,1,Completed,CUST0403,DRV0861,VH0685
TRIP01071,2025-01-05,8,Jakarta,Bluebird,E-Wallet,22844.0,5.92,30.3,4.5,622,2,Completed,CUST0438,DRV0162,VH0911
TRIP01072,2025-01-29,18,Jakarta,Bluebird,E-Wallet,55378.0,8.28,38.3,4.6,622,1,Completed,CUST0769,DRV0803,VH0020
TRIP01073,2025-02-16,9,Medan,Bluebird,Debit/Credit,36620.0,7.03,42.1,4.6,125,1,Completed,CUST0375,DRV0179,VH0546
TRIP01074,2025-03-09,7,Medan,Bluebird,QRIS,50954.0,5.84,32.7,4.5,132,2,Completed,CUST0747,DRV0905,VH0572
TRIP01075,2025-03-17,8,Jakarta,Bluebird,QRIS,,,,,635,1,Cancelled,CUST0759,DRV0552,VH0462
TRIP01076,2025-02-14,0,Jakarta,Bluebird Van,Debit/Credit,62263.0,6.21,26.0,4.8,680,1,Completed,CUST0653,DRV0726,VH1182
TRIP01077,2025-01-02,18,Jakarta,Golden Bird,Cash,92899.0,11.51,50.2,4.7,635,1,Completed,CUST0693,DRV1178,VH1388
TRIP01078,2025-01-27,18,Jakarta,Bluebird,QRIS,36681.0,7.32,56.0,4.3,629,2,Completed,CUST0500,DRV0293,VH0909
TRIP01079,2025-02-05,15,Medan,Bluebird,Cash,29180.0,4.24,19.9,4.6,208,1,Completed,CUST0426,DRV0436,VH0605
TRIP01080,2025-02-05,8,Surabaya,Bluebird,Cash,37762.0,8.31,48.2,4.3,183,2,Completed,CUST0665,DRV0396,VH0323
TRIP01081,2025-01-26,6,Jakarta,Bluebird,Cash,53212.0,10.45,53.9,4.4,612,1,Completed,CUST0044,DRV0166,VH0089
TRIP01082,2025-02-12,3,Jakarta,Bluebird,QRIS,50042.0,11.26,49.4,4.3,679,1,Completed,CUST0109,DRV0994,VH0173
TRIP01083,2025-01-27,8,Jakarta,Golden Bird,E-Wallet,101422.0,13.19,64.5,4.1,626,1,Completed,CUST0098,DRV0784,VH0040
TRIP01084,2025-03-10,20,Surabaya,Bluebird Van,QRIS,106634.0,16.84,59.6,4.2,276,1,Completed,CUST0739,DRV0957,VH0934
TRIP01085,2025-01-20,9,Jakarta,Bluebird,QRIS,,,,,590,2,Cancelled,CUST0445,DRV0401,VH0203
TRIP01086,2025-01-11,11,Semarang,Golden Bird,Cash,41295.0,4.81,10.0,4.7,151,1,Completed,CUST0081,DRV0115,VH0243
TRIP01087,2025-03-15,7,Medan,Bluebird,Debit/Credit,33370.0,8.86,42.2,4.1,160,1,Completed,CUST0218,DRV0351,VH0088
TRIP01088,2025-02-07,8,Jakarta,Silver Bird,Cash,56020.0,7.7,33.7,4.7,611,1,Completed,CUST0149,DRV0818,VH0674
TRIP01089,2025-01-06,15,Bandung,Bluebird,Debit/Credit,64170.0,9.78,41.6,4.7,306,1,Completed,CUST0076,DRV0876,VH0532
TRIP01090,2025-03-13,17,Semarang,Bluebird,E-Wallet,13054.0,2.91,22.0,4.6,116,1,Completed,CUST0592,DRV0614,VH0660
TRIP01091,2025-01-23,9,Bandung,Bluebird Van,Cash,79775.0,14.11,67.8,4.7,233,1,Completed,CUST0564,DRV0131,VH0713
TRIP01092,2025-02-16,6,Jakarta,Bluebird,Cash,58540.0,11.07,54.3,4.4,639,1,Completed,CUST0063,DRV0264,VH1175
TRIP01093,2025-03-31,12,Jakarta,Silver Bird,QRIS,30853.0,3.45,9.6,4.3,690,1,Completed,CUST0596,DRV0834,VH1124
TRIP01094,2025-02-15,9,Medan,Bluebird,E-Wallet,54373.0,5.37,27.7,4.6,149,1,Completed,CUST0394,DRV0181,VH0247
TRIP01095,2025-01-12,8,Surabaya,Bluebird,Debit/Credit,52310.0,10.45,56.2,4.3,178,2,Completed,CUST0503,DRV0349,VH0625
TRIP01096,2025-03-31,22,Surabaya,Bluebird,E-Wallet,,,,,282,2,Cancelled,CUST0367,DRV0471,VH0731
TRIP01097,2025-01-13,17,Medan,Bluebird,QRIS,34262.0,3.68,14.7,4.6,170,3,Completed,CUST0478,DRV0161,VH0985
TRIP01098,2025-03-03,16,Medan,Bluebird,E-Wallet,,,,,123,1,Cancelled,CUST0255,DRV0114,VH0496
TRIP01099,2025-03-23,13,Semarang,Bluebird,Cash,15633.0,1.0,5.0,4.4,157,1,Completed,CUST0059,DRV0018,VH1313
TRIP01100,2025-03-30,13,Jakarta,Bluebird,Cash,42778.0,8.23,40.2,4.4,699,1,Completed,CUST0520,DRV1128,VH0415
TRIP01101,2025-03-01,16,Bandung,Bluebird,E-Wallet,73702.0,10.34,57.9,4.2,231,2,Completed,CUST0389,DRV0143,VH0970
TRIP01102,2025-02-12,18,Surabaya,Bluebird,E-Wallet,35307.0,6.35,26.9,4.4,172,1,Completed,CUST0588,DRV0655,VH0615
TRIP01103,2025-03-17,18,Surabaya,Bluebird,Cash,19547.0,3.48,24.1,4.5,189,1,Completed,CUST0426,DRV0964,VH0079
TRIP01104,2025-03-09,8,Bandung,Bluebird Van,Cash,44782.0,7.44,50.6,4.6,260,2,Completed,CUST0590,DRV0453,VH1409
TRIP01105,2025-01-05,15,Jakarta,Bluebird,Cash,20499.0,6.69,29.7,5.0,682,2,Completed,CUST0636,DRV0451,VH1462
TRIP01106,2025-02-06,13,Medan,Bluebird,Cash,57593.0,9.39,47.5,4.6,217,1,Completed,CUST0502,DRV0062,VH0528
TRIP01107,2025-03-13,20,Surabaya,Bluebird,Cash,10000.0,5.34,28.4,5.0,259,1,Completed,CUST0524,DRV0596,VH1365
TRIP01108,2025-01-31,17,Jakarta,Bluebird,E-Wallet,35517.0,6.18,26.3,4.9,594,2,Completed,CUST0280,DRV0940,VH1083
TRIP01109,2025-01-09,16,Bandung,Bluebird,Debit/Credit,11251.0,1.0,10.7,4.9,219,2,Completed,CUST0045,DRV1153,VH0706
TRIP01110,2025-02-20,7,Jakarta,Bluebird,Debit/Credit,70143.0,9.01,44.3,4.4,628,1,Completed,CUST0565,DRV0364,VH0637
TRIP01111,2025-01-29,17,Jakarta,Bluebird,Debit/Credit,25169.0,8.02,40.8,4.5,598,1,Completed,CUST0181,DRV1091,VH0899
TRIP01112,2025-03-19,7,Jakarta,Bluebird,QRIS,21188.0,4.93,34.1,4.5,603,2,Completed,CUST0401,DRV0047,VH0911
TRIP01113,2025-02-09,11,Jakarta,Silver Bird,E-Wallet,68303.0,9.08,39.2,4.5,707,1,Completed,CUST0374,DRV0969,VH0544
TRIP01114,2025-02-10,7,Bandung,Bluebird,Debit/Credit,50369.0,10.08,27.8,4.7,219,1,Completed,CUST0234,DRV0822,VH1016
TRIP01115,2025-03-27,18,Bandung,Bluebird,QRIS,30810.0,6.35,24.2,4.9,242,1,Completed,CUST0186,DRV0660,VH0690
TRIP01116,2025-01-11,8,Surabaya,Bluebird,Debit/Credit,46030.0,8.8,27.9,4.8,160,1,Completed,CUST0075,DRV0762,VH0219
TRIP01117,2025-01-23,12,Medan,Silver Bird,QRIS,52330.0,8.32,34.5,4.5,229,1,Completed,CUST0710,DRV1161,VH1124
TRIP01118,2025-01-01,20,Jakarta,Bluebird,E-Wallet,33599.0,4.89,21.2,4.7,675,2,Completed,CUST0591,DRV1119,VH0995
TRIP01119,2025-02-15,8,Jakarta,Bluebird,E-Wallet,48866.0,14.67,68.7,4.3,606,4,Completed,CUST0233,DRV0238,VH0103
TRIP01120,2025-01-21,15,Medan,Bluebird,QRIS,34929.0,6.09,17.6,4.9,225,1,Completed,CUST0168,DRV0796,VH0884
TRIP01121,2025-03-31,13,Jakarta,Bluebird,Debit/Credit,48017.0,10.47,46.6,4.1,675,1,Completed,CUST0535,DRV0035,VH0630
TRIP01122,2025-02-05,2,Semarang,Bluebird,Cash,58336.0,9.11,41.5,4.2,210,1,Completed,CUST0407,DRV0870,VH0755
TRIP01123,2025-02-23,19,Medan,Silver Bird,Debit/Credit,74747.0,7.08,27.5,4.9,156,1,Completed,CUST0230,DRV0492,VH1143
TRIP01124,2025-03-28,6,Bandung,Bluebird,QRIS,43615.0,8.82,33.0,4.6,219,1,Completed,CUST0647,DRV0258,VH0007
TRIP01125,2025-02-26,15,Semarang,Bluebird,Cash,55329.0,7.54,30.2,4.5,198,1,Completed,CUST0293,DRV0387,VH0388
TRIP01126,2025-01-01,16,Jakarta,Bluebird,QRIS,24114.0,4.25,37.5,4.5,631,3,Completed,CUST0400,DRV0270,VH0828
TRIP01127,2025-03-04,17,Jakarta,Bluebird,Debit/Credit,31589.0,7.5,49.9,4.3,594,3,Completed,CUST0038,DRV0867,VH1305
TRIP01128,2025-02-23,18,Surabaya,Bluebird,Cash,52947.0,6.16,36.6,4.7,168,1,Completed,CUST0232,DRV1071,VH0042
TRIP01129,2025-02-24,9,Jakarta,Bluebird,E-Wallet,44781.0,7.11,31.3,4.3,596,1,Completed,CUST0168,DRV0606,VH0096
TRIP01130,2025-02-09,1,Semarang,Bluebird,Cash,21471.0,2.89,17.8,4.7,210,1,Completed,CUST0285,DRV0694,VH0246
TRIP01131,2025-01-15,18,Jakarta,Bluebird,E-Wallet,66956.0,11.88,52.4,4.4,613,4,Completed,CUST0103,DRV0954,VH1248
TRIP01132,2025-01-21,16,Bandung,Bluebird,Debit/Credit,62525.0,11.81,49.9,4.5,260,1,Completed,CUST0145,DRV0411,VH0114
TRIP01133,2025-02-16,19,Bandung,Bluebird,QRIS,51007.0,9.93,32.7,4.7,251,1,Completed,CUST0755,DRV0845,VH0544
TRIP01134,2025-03-14,19,Surabaya,Bluebird,QRIS,46519.0,11.81,56.0,4.5,168,1,Completed,CUST0660,DRV0125,VH0330
TRIP01135,2025-02-22,19,Jakarta,Bluebird,Debit/Credit,38416.0,7.47,33.5,4.5,600,2,Completed,CUST0366,DRV0212,VH1177
TRIP01136,2025-01-09,15,Jakarta,Bluebird,Debit/Credit,43570.0,6.59,27.0,4.4,672,3,Completed,CUST0153,DRV0945,VH1241
TRIP01137,2025-03-15,11,Medan,Bluebird,Debit/Credit,29960.0,5.16,5.0,5.0,219,1,Completed,CUST0422,DRV0920,VH0272
TRIP01138,2025-02-21,19,Jakarta,Bluebird,QRIS,62872.0,10.43,50.9,4.3,632,2,Completed,CUST0319,DRV0135,VH1424
TRIP01139,2025-02-26,14,Medan,Bluebird,QRIS,48011.0,8.18,15.7,4.7,227,1,Completed,CUST0638,DRV0785,VH1374
TRIP01140,2025-01-26,8,Bandung,Bluebird Van,E-Wallet,,,,,215,1,Cancelled,CUST0704,DRV0790,VH1446
TRIP01141,2025-02-10,20,Surabaya,Silver Bird,Cash,73992.0,11.89,51.2,4.8,276,1,Completed,CUST0485,DRV0315,VH0261
TRIP01142,2025-02-04,20,Surabaya,Bluebird,QRIS,47031.0,9.21,34.9,4.4,264,1,Completed,CUST0083,DRV0300,VH0717
TRIP01143,2025-03-04,14,Jakarta,Golden Bird,QRIS,52036.0,5.98,27.9,4.4,691,1,Completed,CUST0533,DRV0279,VH0264
TRIP01144,2025-01-25,6,Bandung,Silver Bird,Debit/Credit,47339.0,4.96,21.0,4.4,266,1,Completed,CUST0288,DRV0374,VH0801
TRIP01145,2025-03-31,12,Medan,Bluebird,Debit/Credit,42884.0,9.55,38.7,4.9,200,2,Completed,CUST0796,DRV0726,VH0318
TRIP01146,2025-03-16,19,Bandung,Golden Bird,QRIS,80568.0,10.13,54.1,4.1,217,1,Completed,CUST0489,DRV0062,VH1140
TRIP01147,2025-02-07,20,Semarang,Bluebird,Cash,55909.0,8.46,12.2,4.7,176,1,Completed,CUST0268,DRV0879,VH1236
TRIP01148,2025-01-02,8,Bandung,Bluebird,Cash,,,,,270,2,Cancelled,CUST0633,DRV1078,VH0160
TRIP01149,2025-01-07,6,Jakarta,Bluebird,QRIS,59636.0,13.41,61.5,3.9,618,3,Completed,CUST0623,DRV0338,VH0477
TRIP01150,2025-03-23,20,Jakarta,Bluebird,QRIS,51402.0,9.82,37.9,4.5,724,1,Completed,CUST0079,DRV0877,VH0641
TRIP01151,2025-02-03,12,Semarang,Bluebird,E-Wallet,41193.0,4.28,27.3,4.4,204,1,Completed,CUST0376,DRV0474,VH0859
TRIP01152,2025-01-17,16,Jakarta,Bluebird,QRIS,31589.0,4.57,18.4,4.5,597,4,Completed,CUST0597,DRV0112,VH0148
TRIP01153,2025-02-12,22,Medan,Bluebird Van,Cash,51257.0,6.34,21.0,5.0,212,2,Completed,CUST0592,DRV0990,VH1471
TRIP01154,2025-02-28,6,Medan,Bluebird Van,E-Wallet,56188.0,9.76,33.6,4.7,138,1,Completed,CUST0151,DRV0324,VH1102
TRIP01155,2025-02-20,17,Jakarta,Golden Bird,QRIS,124302.0,13.98,74.5,4.3,605,2,Completed,CUST0756,DRV0619,VH0975
TRIP01156,2025-02-23,6,Jakarta,Silver Bird,Debit/Credit,97022.0,9.75,45.3,4.7,624,3,Completed,CUST0730,DRV0795,VH1286
TRIP01157,2025-01-24,12,Surabaya,Bluebird Van,Cash,65202.0,11.51,43.0,4.5,237,1,Completed,CUST0015,DRV0883,VH0052
TRIP01158,2025-01-25,19,Jakarta,Bluebird,QRIS,30549.0,7.76,38.7,4.4,597,5,Completed,CUST0101,DRV0748,VH0258
TRIP01159,2025-03-12,14,Medan,Bluebird,E-Wallet,51046.0,9.37,41.9,4.6,234,1,Completed,CUST0780,DRV1109,VH1020
TRIP01160,2025-02-21,23,Bandung,Bluebird,Debit/Credit,58476.0,9.47,40.3,4.6,322,1,Completed,CUST0388,DRV0372,VH0248
TRIP01161,2025-03-11,16,Bandung,Golden Bird,QRIS,21457.0,1.06,30.8,4.5,251,2,Completed,CUST0035,DRV1099,VH0288
TRIP01162,2025-03-29,11,Medan,Bluebird,Debit/Credit,25386.0,6.26,28.2,4.7,194,1,Completed,CUST0351,DRV0596,VH1278
TRIP01163,2025-02-02,8,Jakarta,Silver Bird,E-Wallet,82731.0,11.35,50.1,4.2,626,2,Completed,CUST0283,DRV0508,VH0947
TRIP01164,2025-02-18,11,Bandung,Bluebird,Cash,48607.0,7.82,27.4,4.6,306,2,Completed,CUST0637,DRV0228,VH0214
TRIP01165,2025-01-29,12,Jakarta,Bluebird,QRIS,26043.0,4.91,16.9,4.6,691,2,Completed,CUST0736,DRV0595,VH1116
TRIP01166,2025-03-04,6,Jakarta,Silver Bird,E-Wallet,26667.0,1.21,5.0,4.4,603,2,Completed,CUST0673,DRV0015,VH0544
TRIP01167,2025-01-22,12,Bandung,Bluebird,Cash,46017.0,5.9,23.9,4.1,327,1,Completed,CUST0525,DRV1005,VH0232
TRIP01168,2025-01-26,14,Medan,Bluebird,Debit/Credit,42749.0,7.29,34.6,4.4,221,1,Completed,CUST0165,DRV0813,VH0643
TRIP01169,2025-01-28,18,Jakarta,Bluebird,Debit/Credit,33876.0,5.85,27.1,5.0,603,2,Completed,CUST0428,DRV0181,VH0013
TRIP01170,2025-03-26,17,Bandung,Bluebird,Debit/Credit,49242.0,7.43,32.1,4.5,253,2,Completed,CUST0258,DRV0338,VH0838
TRIP01171,2025-02-18,18,Surabaya,Bluebird,QRIS,41375.0,9.52,56.7,4.5,169,2,Completed,CUST0443,DRV0926,VH0533
TRIP01172,2025-03-12,0,Jakarta,Bluebird,QRIS,44646.0,10.51,32.1,4.1,691,1,Completed,CUST0626,DRV0078,VH1469
TRIP01173,2025-03-22,8,Jakarta,Bluebird,Debit/Credit,12483.0,1.43,5.0,4.4,619,2,Completed,CUST0120,DRV0229,VH0839
TRIP01174,2025-03-25,17,Semarang,Bluebird,Cash,,,,,123,1,Cancelled,CUST0069,DRV1054,VH0619
TRIP01175,2025-02-18,15,Surabaya,Silver Bird,QRIS,49223.0,7.09,17.6,4.6,262,2,Completed,CUST0274,DRV0374,VH0406
TRIP01176,2025-01-20,0,Bandung,Bluebird,Cash,64801.0,8.72,37.6,5.0,294,1,Completed,CUST0560,DRV0155,VH0288
TRIP01177,2025-03-27,19,Surabaya,Bluebird,Cash,71441.0,9.47,43.4,4.6,167,1,Completed,CUST0322,DRV0817,VH0426
TRIP01178,2025-03-04,18,Jakarta,Silver Bird,E-Wallet,71364.0,9.92,46.1,4.9,635,3,Completed,CUST0362,DRV0448,VH0436
TRIP01179,2025-03-02,16,Bandung,Bluebird,QRIS,35072.0,5.85,39.5,4.5,216,1,Completed,CUST0570,DRV0869,VH0990
TRIP01180,2025-02-18,6,Bandung,Golden Bird,E-Wallet,55683.0,6.02,27.2,5.0,238,1,Completed,CUST0590,DRV0447,VH0081
TRIP01181,2025-03-12,18,Bandung,Bluebird,Cash,40801.0,4.82,32.7,5.0,266,1,Completed,CUST0499,DRV0432,VH1206
TRIP01182,2025-01-01,16,Jakarta,Bluebird,Debit/Credit,68496.0,10.8,61.8,4.2,636,3,Completed,CUST0204,DRV0767,VH0358
TRIP01183,2025-01-13,19,Jakarta,Bluebird,Cash,15909.0,5.74,27.8,4.5,598,3,Completed,CUST0737,DRV1193,VH0702
TRIP01184,2025-03-28,18,Jakarta,Bluebird Van,E-Wallet,75404.0,11.05,57.4,4.0,636,1,Completed,CUST0775,DRV1105,VH0255
TRIP01185,2025-02-20,19,Semarang,Silver Bird,E-Wallet,46245.0,7.42,36.0,4.5,128,2,Completed,CUST0506,DRV0798,VH0899
TRIP01186,2025-02-25,15,Jakarta,Bluebird,Cash,62531.0,8.36,39.9,4.5,717,1,Completed,CUST0615,DRV0988,VH0166
TRIP01187,2025-03-24,7,Bandung,Bluebird,E-Wallet,35031.0,5.03,17.1,5.0,250,1,Completed,CUST0109,DRV0549,VH0465
TRIP01188,2025-03-03,17,Jakarta,Silver Bird,Cash,32438.0,4.43,14.2,4.4,648,2,Completed,CUST0265,DRV1078,VH0256
TRIP01189,2025-02-01,17,Jakarta,Bluebird,Debit/Credit,34795.0,6.56,31.5,4.6,596,3,Completed,CUST0388,DRV0469,VH0423
TRIP01190,2025-01-30,18,Surabaya,Silver Bird,E-Wallet,53868.0,7.01,29.8,4.2,156,4,Completed,CUST0416,DRV0369,VH0198
TRIP01191,2025-01-29,8,Bandung,Bluebird,E-Wallet,18551.0,1.0,8.4,4.6,258,2,Completed,CUST0568,DRV0854,VH1237
TRIP01192,2025-02-18,8,Bandung,Bluebird,E-Wallet,46982.0,6.41,32.1,4.7,252,1,Completed,CUST0312,DRV1124,VH0557
TRIP01193,2025-02-14,20,Jakarta,Bluebird,QRIS,45979.0,11.27,50.1,4.5,728,3,Completed,CUST0252,DRV0984,VH0883
TRIP01194,2025-01-30,18,Surabaya,Bluebird,Cash,69098.0,9.7,43.9,4.6,155,4,Completed,CUST0584,DRV0725,VH0525
TRIP01195,2025-01-16,21,Jakarta,Bluebird,Cash,55200.0,7.01,22.3,4.8,715,3,Completed,CUST0653,DRV0982,VH1076
TRIP01196,2025-02-09,18,Jakarta,Bluebird Van,QRIS,48937.0,8.64,40.1,4.7,636,2,Completed,CUST0388,DRV0598,VH1289
TRIP01197,2025-01-19,17,Bandung,Bluebird,E-Wallet,32647.0,5.33,23.9,4.7,262,1,Completed,CUST0692,DRV0414,VH1349
TRIP01198,2025-01-18,17,Jakarta,Bluebird,Cash,64593.0,8.95,37.3,4.3,629,2,Completed,CUST0203,DRV0093,VH0555
TRIP01199,2025-01-01,20,Jakarta,Bluebird,Debit/Credit,77745.0,13.12,41.2,4.0,725,2,Completed,CUST0783,DRV0965,VH0007
TRIP01200,2025-03-19,16,Surabaya,Bluebird,QRIS,52546.0,10.91,52.1,4.2,176,1,Completed,CUST0110,DRV0561,VH0044
TRIP01201,2025-02-16,17,Surabaya,Golden Bird,QRIS,90822.0,9.56,42.3,4.5,153,1,Completed,CUST0082,DRV1063,VH1196
