date,city,hour,demand,avg_fare,avg_duration,avg_rating,available_fleet,day_of_week,month,is_peak
2025-03-11,Bandung,18,1,64082.0,35.5,4.7,211.0,1,3,1
2025-03-11,Bandung,22,1,47383.0,18.6,4.5,311.0,1,3,0
2025-03-11,Jakarta,10,2,53539.5,29.0,4.5,688.0,1,3,0
2025-03-11,Jakarta,13,1,57952.0,42.8,4.9,682.0,1,3,0
2025-03-11,Jakarta,16,3,52350.333333333336,44.666666666666664,4.233333333333333,626.0,1,3,1
2025-03-11,Jakarta,18,2,69660.0,45.45,4.95,633.0,1,3,1
2025-03-11,Jakarta,19,1,55624.0,43.3,4.4,642.0,1,3,1
2025-03-11,Jakarta,20,2,69844.5,45.35,4.5,693.0,1,3,0
2025-03-11,Medan,10,1,60683.0,57.8,4.3,226.0,1,3,0
2025-03-11,Medan,11,1,66296.0,38.0,4.7,247.0,1,3,0
2025-03-11,Medan,16,1,57396.0,46.9,4.8,142.0,1,3,1
2025-03-11,Medan,18,1,81203.0,67.0,3.8,150.0,1,3,1
2025-03-11,Medan,20,2,27497.0,28.549999999999997,4.65,212.0,1,3,0
2025-03-11,Medan,21,1,21938.0,24.7,4.7,196.0,1,3,0
2025-03-11,Semarang,10,1,43038.0,29.6,4.7,185.0,1,3,0
2025-03-11,Semarang,13,1,35212.0,32.2,4.3,163.0,1,3,0
2025-03-11,Semarang,15,1,44952.0,40.6,5.0,158.0,1,3,0
2025-03-11,Semarang,18,1,50282.0,44.1,4.6,125.0,1,3,1
2025-03-11,Surabaya,7,1,53213.0,44.8,5.0,182.0,1,3,1
2025-03-11,Surabaya,8,1,25763.0,32.5,4.4,153.0,1,3,1
2025-03-11,Surabaya,17,1,33407.0,21.3,4.6,188.0,1,3,1
2025-03-11,Surabaya,19,1,22599.0,26.2,4.6,183.0,1,3,1
2025-03-11,Surabaya,22,1,44393.0,38.0,4.7,261.0,1,3,0
2025-03-12,Bandung,16,2,53684.0,45.0,4.15,239.5,2,3,1
2025-03-12,Bandung,18,1,40801.0,32.7,5.0,266.0,2,3,1
2025-03-12,Jakarta,0,1,44646.0,32.1,4.1,691.0,2,3,0
2025-03-12,Jakarta,11,1,38279.0,34.2,5.0,704.0,2,3,0
2025-03-12,Jakarta,15,1,28301.0,5.0,4.9,698.0,2,3,0
2025-03-12,Jakarta,16,1,42352.0,39.3,4.4,621.0,2,3,1
2025-03-12,Jakarta,17,2,63173.5,52.5,4.5,639.0,2,3,1
2025-03-12,Jakarta,20,1,79704.0,63.6,4.2,689.0,2,3,0
2025-03-12,Medan,8,2,47834.0,33.75,4.65,147.0,2,3,1
2025-03-12,Medan,13,1,49292.0,33.2,4.5,209.0,2,3,0
2025-03-12,Medan,14,1,51046.0,41.9,4.6,234.0,2,3,0
2025-03-12,Semarang,11,1,48121.0,44.5,4.5,190.0,2,3,0
2025-03-12,Semarang,16,1,10000.0,24.6,4.7,81.0,2,3,1
2025-03-12,Semarang,23,1,28040.0,17.2,4.1,201.0,2,3,0
2025-03-12,Surabaya,8,1,59481.0,50.3,4.6,176.0,2,3,1
2025-03-12,Surabaya,15,1,64010.0,51.0,4.0,286.0,2,3,0
2025-03-12,Surabaya,16,1,40028.0,19.2,5.0,195.0,2,3,1
2025-03-12,Surabaya,17,1,48862.0,43.4,4.6,156.0,2,3,1
2025-03-13,Bandung,6,1,21744.0,17.5,4.7,219.0,3,3,1
2025-03-13,Bandung,8,2,37982.0,26.75,4.45,238.5,3,3,1
2025-03-13,Bandung,15,1,71774.0,38.1,4.6,310.0,3,3,0
2025-03-13,Bandung,19,1,69204.0,56.2,4.4,267.0,3,3,1
2025-03-13,Jakarta,1,2,62400.0,46.65,4.55,703.5,3,3,0
2025-03-13,Jakarta,4,1,24321.0,29.5,5.0,696.0,3,3,0
2025-03-13,Jakarta,5,1,32804.0,32.2,4.5,706.0,3,3,0
2025-03-13,Jakarta,8,1,50853.0,42.5,4.4,621.0,3,3,1
2025-03-13,Jakarta,10,1,30760.0,9.2,4.4,712.0,3,3,0
2025-03-13,Jakarta,14,2,50149.0,23.7,4.800000000000001,681.0,3,3,0
2025-03-13,Jakarta,15,1,88084.0,53.9,4.3,679.0,3,3,0
2025-03-13,Jakarta,17,1,32964.0,41.6,4.7,639.0,3,3,1
2025-03-13,Jakarta,18,1,57809.0,55.3,4.5,598.0,3,3,1
2025-03-13,Jakarta,19,1,43944.0,34.8,4.8,607.0,3,3,1
2025-03-13,Jakarta,21,2,36880.0,38.15,4.45,679.0,3,3,0
2025-03-13,Jakarta,22,2,61379.5,43.400000000000006,4.65,704.0,3,3,0
2025-03-13,Medan,7,1,22733.0,28.2,4.9,133.0,3,3,1
2025-03-13,Medan,10,1,41615.0,35.1,4.4,212.0,3,3,0
2025-03-13,Medan,17,1,42493.0,43.9,4.3,166.0,3,3,1
2025-03-13,Medan,19,1,33741.0,35.9,4.3,151.0,3,3,1
2025-03-13,Semarang,17,1,13054.0,22.0,4.6,116.0,3,3,1
2025-03-13,Semarang,18,2,58863.0,54.6,4.45,71.0,3,3,1
2025-03-13,Surabaya,8,1,87523.0,50.3,4.7,155.0,3,3,1
2025-03-13,Surabaya,15,1,41741.0,29.9,4.4,234.0,3,3,0
2025-03-13,Surabaya,18,1,86819.0,52.9,4.0,151.0,3,3,1
2025-03-13,Surabaya,20,1,10000.0,28.4,5.0,259.0,3,3,0
2025-03-14,Bandung,8,2,52464.0,47.35,4.550000000000001,241.0,4,3,1
2025-03-14,Bandung,9,1,76247.0,36.1,4.5,269.0,4,3,1
2025-03-14,Bandung,14,1,46719.0,27.5,4.7,335.0,4,3,0
2025-03-14,Bandung,17,2,30731.5,28.950000000000003,4.6,249.0,4,3,1
2025-03-14,Bandung,18,3,47400.666666666664,37.36666666666667,4.533333333333333,238.66666666666666,4,3,1
2025-03-14,Bandung,23,1,16086.0,5.0,5.0,341.0,4,3,0
2025-03-14,Jakarta,4,1,43900.0,19.6,4.7,671.0,4,3,0
2025-03-14,Jakarta,13,1,60343.0,35.8,4.3,683.0,4,3,0
2025-03-14,Jakarta,19,1,52899.0,34.0,4.8,645.0,4,3,1
2025-03-14,Medan,8,1,76306.0,40.0,4.7,154.0,4,3,1
2025-03-14,Medan,10,1,54398.0,40.3,4.1,193.0,4,3,0
2025-03-14,Medan,15,1,44917.0,31.1,4.3,222.0,4,3,0
2025-03-14,Medan,17,1,35220.0,41.4,4.5,148.0,4,3,1
2025-03-14,Medan,18,1,43542.0,38.3,4.3,160.0,4,3,1
2025-03-14,Semarang,5,2,26652.0,20.4,4.5,179.0,4,3,0
2025-03-14,Surabaya,17,1,39980.0,39.8,5.0,154.0,4,3,1
2025-03-14,Surabaya,18,1,35769.0,35.7,4.6,208.0,4,3,1
2025-03-14,Surabaya,19,1,46519.0,56.0,4.5,168.0,4,3,1
2025-03-14,Surabaya,20,1,65566.0,29.2,4.7,275.0,4,3,0
2025-03-15,Bandung,7,1,57017.0,43.8,4.0,264.0,5,3,1
2025-03-15,Bandung,16,2,25058.0,24.85,4.3,249.0,5,3,1
2025-03-15,Bandung,18,1,56017.0,27.7,4.7,234.0,5,3,1
2025-03-15,Jakarta,6,2,42864.5,37.9,4.6,630.0,5,3,1
2025-03-15,Jakarta,7,1,86377.0,44.0,4.6,615.0,5,3,1
2025-03-15,Jakarta,8,1,39950.0,28.7,4.8,626.0,5,3,1
2025-03-15,Jakarta,10,1,69604.0,23.2,4.4,674.0,5,3,0
2025-03-15,Jakarta,12,2,45539.5,31.75,4.5,698.0,5,3,0
2025-03-15,Jakarta,13,2,61818.5,43.099999999999994,4.4,713.0,5,3,0
2025-03-15,Jakarta,14,1,32333.0,37.0,4.7,697.0,5,3,0
2025-03-15,Jakarta,15,1,52242.0,40.9,4.7,673.0,5,3,0
2025-03-15,Jakarta,18,3,41446.0,49.86666666666667,4.666666666666667,639.3333333333334,5,3,1
2025-03-15,Jakarta,20,3,37318.666666666664,25.233333333333334,4.733333333333333,708.6666666666666,5,3,0
2025-03-15,Jakarta,21,1,66399.0,36.3,4.9,723.0,5,3,0
2025-03-15,Jakarta,22,2,53788.0,44.599999999999994,4.35,713.0,5,3,0
2025-03-15,Medan,7,1,33370.0,42.2,4.1,160.0,5,3,1
2025-03-15,Medan,11,1,29960.0,5.0,5.0,219.0,5,3,0
2025-03-15,Medan,13,1,35061.0,14.5,5.0,193.0,5,3,0
2025-03-15,Medan,14,1,32964.0,24.2,4.8,205.0,5,3,0
2025-03-15,Semarang,6,1,36513.0,38.5,4.7,100.0,5,3,1
2025-03-15,Surabaya,7,1,10000.0,18.3,4.8,177.0,5,3,1
2025-03-15,Surabaya,16,1,53753.0,43.4,4.4,152.0,5,3,1
2025-03-15,Surabaya,19,1,40754.0,25.0,4.4,152.0,5,3,1
2025-03-16,Bandung,7,3,36557.666666666664,39.699999999999996,4.733333333333333,257.3333333333333,6,3,1
2025-03-16,Bandung,8,1,21764.0,36.0,4.4,243.0,6,3,1
2025-03-16,Bandung,9,1,10000.0,11.0,4.1,226.0,6,3,1
2025-03-16,Bandung,10,1,34344.0,22.5,4.1,317.0,6,3,0
2025-03-16,Bandung,19,1,80568.0,54.1,4.1,217.0,6,3,1
2025-03-16,Jakarta,4,1,39085.0,29.8,4.4,728.0,6,3,0
2025-03-16,Jakarta,7,1,43361.0,64.0,4.3,614.0,6,3,1
2025-03-16,Jakarta,8,2,46328.5,47.3,4.5,612.5,6,3,1
2025-03-16,Jakarta,9,2,59844.0,49.8,4.5,617.5,6,3,1
2025-03-16,Jakarta,11,1,48743.0,35.7,4.6,690.0,6,3,0
2025-03-16,Jakarta,14,1,49998.0,27.0,4.8,716.0,6,3,0
2025-03-16,Jakarta,15,1,54440.0,41.3,4.7,712.0,6,3,0
2025-03-16,Jakarta,16,5,46244.4,42.8,4.26,621.0,6,3,1
2025-03-16,Jakarta,19,2,31393.5,37.45,4.5,604.5,6,3,1
2025-03-16,Jakarta,20,1,49975.0,35.0,4.7,713.0,6,3,0
2025-03-16,Jakarta,22,1,55573.0,22.4,4.6,675.0,6,3,0
2025-03-16,Medan,8,1,53755.0,36.2,4.0,131.0,6,3,1
2025-03-16,Medan,17,1,21198.0,27.6,5.0,117.0,6,3,1
2025-03-16,Semarang,8,1,14653.0,30.2,4.7,121.0,6,3,1
2025-03-16,Semarang,9,1,14089.0,9.5,5.0,102.0,6,3,1
2025-03-16,Semarang,12,1,65214.0,54.3,4.4,159.0,6,3,0
2025-03-16,Semarang,14,1,44536.0,20.1,4.7,186.0,6,3,0
2025-03-16,Surabaya,6,1,42488.0,38.9,4.5,193.0,6,3,1
2025-03-16,Surabaya,8,2,76483.5,50.4,4.35,174.0,6,3,1
2025-03-16,Surabaya,20,1,35193.0,24.5,4.9,264.0,6,3,0
2025-03-17,Bandung,5,1,10000.0,5.0,4.7,348.0,0,3,0
2025-03-17,Bandung,6,1,21408.0,20.2,4.8,237.0,0,3,1
2025-03-17,Bandung,11,1,42344.0,36.3,4.4,325.0,0,3,0
2025-03-17,Bandung,14,1,32564.0,41.2,4.6,300.0,0,3,0
2025-03-17,Bandung,17,3,57099.333333333336,45.199999999999996,4.533333333333334,229.33333333333334,0,3,1
2025-03-17,Bandung,19,2,42945.0,44.95,4.7,243.5,0,3,1
2025-03-17,Jakarta,6,1,42825.0,61.0,4.0,612.0,0,3,1
2025-03-17,Jakarta,7,2,46644.0,38.25,4.2,640.0,0,3,1
2025-03-17,Jakarta,11,1,128291.0,76.9,3.9,703.0,0,3,0
2025-03-17,Jakarta,16,1,32580.0,33.7,4.3,608.0,0,3,1
2025-03-17,Jakarta,17,2,41619.5,43.5,4.6,619.0,0,3,1
2025-03-17,Jakarta,18,1,45534.0,37.6,4.3,639.0,0,3,1
2025-03-17,Jakarta,20,2,77783.0,41.5,4.4,683.0,0,3,0
2025-03-17,Medan,22,1,59185.0,24.8,5.0,197.0,0,3,0
2025-03-17,Semarang,4,1,16653.0,24.8,4.6,182.0,0,3,0
2025-03-17,Semarang,16,1,20539.0,28.9,4.8,127.0,0,3,1
2025-03-17,Semarang,23,1,16296.0,18.0,4.9,208.0,0,3,0
2025-03-17,Surabaya,7,1,82527.0,55.2,4.5,174.0,0,3,1
2025-03-17,Surabaya,18,1,19547.0,24.1,4.5,189.0,0,3,1
2025-03-18,Bandung,17,1,91121.0,53.2,4.4,240.0,1,3,1
2025-03-18,Jakarta,4,1,72119.0,29.5,5.0,726.0,1,3,0
2025-03-18,Jakarta,7,1,47823.0,47.9,4.3,634.0,1,3,1
2025-03-18,Jakarta,8,1,40025.0,46.0,4.4,613.0,1,3,1
2025-03-18,Jakarta,10,1,36114.0,42.6,4.2,676.0,1,3,0
2025-03-18,Jakarta,11,3,41642.333333333336,29.03333333333333,4.533333333333333,690.3333333333334,1,3,0
2025-03-18,Jakarta,13,3,59526.666666666664,36.0,4.3,711.6666666666666,1,3,0
2025-03-18,Jakarta,14,1,91300.0,61.7,4.4,694.0,1,3,0
2025-03-18,Jakarta,15,1,31040.0,30.1,4.4,691.0,1,3,0
2025-03-18,Jakarta,18,1,55827.0,44.1,4.5,600.0,1,3,1
2025-03-18,Jakarta,22,1,42773.0,19.5,4.5,711.0,1,3,0
2025-03-18,Medan,14,2,36476.0,29.4,4.8,226.0,1,3,0
2025-03-18,Medan,15,1,57425.0,30.6,4.8,245.0,1,3,0
2025-03-18,Medan,17,1,36142.0,32.5,4.3,152.0,1,3,1
2025-03-18,Medan,18,1,67269.0,41.2,4.5,146.0,1,3,1
2025-03-18,Medan,23,1,14836.0,21.2,4.5,201.0,1,3,0
2025-03-18,Semarang,8,1,47085.0,43.9,4.8,111.0,1,3,1
2025-03-18,Semarang,11,1,71769.0,64.2,4.1,205.0,1,3,0
2025-03-18,Semarang,17,1,30254.0,43.5,4.4,107.0,1,3,1
2025-03-19,Bandung,9,1,49263.0,52.8,4.7,235.0,2,3,1
2025-03-19,Bandung,16,2,46058.5,52.900000000000006,4.35,238.5,2,3,1
2025-03-19,Bandung,17,1,64552.0,43.2,4.5,218.0,2,3,1
2025-03-19,Bandung,18,1,49960.0,31.2,4.7,254.0,2,3,1
2025-03-19,Bandung,19,1,27355.0,40.6,4.5,213.0,2,3,1
2025-03-19,Jakarta,6,1,57892.0,39.9,4.8,624.0,2,3,1
2025-03-19,Jakarta,7,1,21188.0,34.1,4.5,603.0,2,3,1
2025-03-19,Jakarta,8,2,43964.5,47.25,4.6,620.0,2,3,1
2025-03-19,Jakarta,10,1,34638.0,23.2,4.5,709.0,2,3,0
2025-03-19,Jakarta,12,1,38267.0,37.3,4.4,709.0,2,3,0
2025-03-19,Jakarta,14,1,40433.0,35.4,4.1,672.0,2,3,0
2025-03-19,Jakarta,17,2,50717.5,44.45,4.6,627.0,2,3,1
2025-03-19,Jakarta,18,3,42444.0,33.4,4.566666666666666,625.3333333333334,2,3,1
2025-03-19,Jakarta,19,1,44469.0,26.1,4.3,616.0,2,3,1
2025-03-19,Medan,17,1,116388.0,47.8,4.6,153.0,2,3,1
2025-03-19,Semarang,7,1,27820.0,12.8,5.0,78.0,2,3,1
2025-03-19,Semarang,14,1,17437.0,6.6,4.7,152.0,2,3,0
2025-03-19,Semarang,18,1,61743.0,37.5,4.6,97.0,2,3,1
2025-03-19,Surabaya,6,1,99705.0,43.4,4.5,196.0,2,3,1
2025-03-19,Surabaya,8,1,53398.0,42.0,4.4,162.0,2,3,1
2025-03-19,Surabaya,16,1,52546.0,52.1,4.2,176.0,2,3,1
2025-03-19,Surabaya,17,1,44287.0,37.6,4.4,176.0,2,3,1
2025-03-20,Bandung,0,1,37457.0,20.4,5.0,294.0,3,3,0
2025-03-20,Bandung,8,1,31415.0,27.9,4.8,210.0,3,3,1
2025-03-20,Bandung,9,1,56541.0,39.0,4.4,261.0,3,3,1
2025-03-20,Bandung,10,1,64166.0,47.4,4.8,320.0,3,3,0
2025-03-20,Bandung,16,1,47294.0,34.7,4.3,264.0,3,3,1
2025-03-20,Bandung,17,1,71758.0,56.9,4.7,230.0,3,3,1
2025-03-20,Bandung,18,1,54158.0,24.1,4.9,214.0,3,3,1
2025-03-20,Bandung,22,1,53940.0,37.3,4.8,333.0,3,3,0
2025-03-20,Jakarta,9,1,49761.0,25.0,4.9,600.0,3,3,1
2025-03-20,Jakarta,10,1,87910.0,37.8,4.4,704.0,3,3,0
2025-03-20,Jakarta,17,2,63137.5,41.5,4.3,639.0,3,3,1
2025-03-20,Jakarta,18,1,92476.0,58.5,4.1,642.0,3,3,1
2025-03-20,Jakarta,22,1,96964.0,49.5,4.2,696.0,3,3,0
2025-03-20,Medan,5,2,20661.0,12.65,4.449999999999999,233.0,3,3,0
2025-03-20,Medan,20,1,17803.0,24.0,4.6,229.0,3,3,0
2025-03-20,Medan,22,1,42223.0,23.4,4.7,238.0,3,3,0
2025-03-20,Semarang,13,1,11770.0,6.0,4.5,206.0,3,3,0
2025-03-20,Semarang,18,1,84853.0,36.5,4.3,96.0,3,3,1
2025-03-20,Surabaya,5,1,70243.0,54.4,4.4,237.0,3,3,0
2025-03-20,Surabaya,6,2,46316.5,30.6,4.75,156.5,3,3,1
2025-03-20,Surabaya,7,1,78599.0,55.8,4.1,197.0,3,3,1
2025-03-20,Surabaya,8,1,78968.0,48.1,4.6,188.0,3,3,1
2025-03-20,Surabaya,19,1,26067.0,21.3,4.5,159.0,3,3,1
2025-03-21,Bandung,9,1,53351.0,29.8,4.6,210.0,4,3,1
2025-03-21,Jakarta,4,1,43528.0,35.0,4.1,689.0,4,3,0
2025-03-21,Jakarta,6,1,20495.0,32.0,4.2,606.0,4,3,1
2025-03-21,Jakarta,7,2,51049.5,37.2,4.65,613.0,4,3,1
2025-03-21,Jakarta,9,1,82002.0,60.9,4.4,643.0,4,3,1
2025-03-21,Jakarta,11,2,45916.5,37.05,4.5,694.5,4,3,0
2025-03-21,Jakarta,13,1,12371.0,8.3,5.0,670.0,4,3,0
2025-03-21,Jakarta,15,2,63319.5,38.55,4.65,705.5,4,3,0
2025-03-21,Jakarta,19,1,73248.0,60.7,3.9,635.0,4,3,1
2025-03-21,Jakarta,20,2,20370.0,19.7,4.5,678.0,4,3,0
2025-03-21,Jakarta,21,1,83570.0,43.7,4.4,717.0,4,3,0
2025-03-21,Medan,9,1,25251.0,25.6,5.0,144.0,4,3,1
2025-03-21,Medan,11,1,57790.0,38.0,4.8,233.0,4,3,0
2025-03-21,Medan,14,1,10000.0,5.0,4.3,214.0,4,3,0
2025-03-21,Medan,18,1,42551.0,25.9,4.9,130.0,4,3,1
2025-03-21,Semarang,8,1,35977.0,31.4,4.7,78.0,4,3,1
2025-03-21,Semarang,9,1,20798.0,23.8,4.9,85.0,4,3,1
2025-03-21,Semarang,13,1,45824.0,17.4,4.8,153.0,4,3,0
2025-03-21,Surabaya,18,2,53092.5,57.8,4.55,201.0,4,3,1
2025-03-21,Surabaya,19,1,52716.0,37.9,4.3,207.0,4,3,1
2025-03-21,Surabaya,23,2,28830.5,18.55,4.65,242.0,4,3,0
2025-03-22,Bandung,6,1,29759.0,52.0,4.6,234.0,5,3,1
2025-03-22,Bandung,15,2,84355.0,39.0,4.55,293.0,5,3,0
2025-03-22,Bandung,17,2,50138.5,38.85,4.5,252.0,5,3,1
2025-03-22,Jakarta,7,1,29249.0,16.6,5.0,623.0,5,3,1
2025-03-22,Jakarta,8,2,45759.5,40.0,4.25,617.5,5,3,1
2025-03-22,Jakarta,9,1,58112.0,34.7,4.2,604.0,5,3,1
2025-03-22,Jakarta,15,2,78153.5,47.2,4.6,695.5,5,3,0
2025-03-22,Jakarta,19,1,50784.0,46.2,4.4,628.0,5,3,1
2025-03-22,Jakarta,21,2,52559.5,38.800000000000004,4.449999999999999,700.0,5,3,0
2025-03-22,Jakarta,22,1,71910.0,36.3,5.0,727.0,5,3,0
2025-03-22,Semarang,16,2,67399.5,46.099999999999994,4.7,86.0,5,3,1
2025-03-22,Semarang,17,1,22742.0,33.5,4.6,111.0,5,3,1
2025-03-22,Semarang,21,1,42765.0,27.8,4.6,174.0,5,3,0
2025-03-22,Surabaya,14,1,43401.0,27.8,4.3,237.0,5,3,0
2025-03-22,Surabaya,17,1,51893.0,11.8,4.7,203.0,5,3,1
2025-03-22,Surabaya,19,1,57707.0,34.1,4.3,181.0,5,3,1
2025-03-23,Bandung,16,1,61264.0,56.4,4.8,226.0,6,3,1
2025-03-23,Bandung,17,2,39421.0,32.0,4.55,250.5,6,3,1
2025-03-23,Bandung,19,1,31473.0,31.2,4.7,243.0,6,3,1
2025-03-23,Bandung,22,1,35908.0,25.6,4.3,297.0,6,3,0
2025-03-23,Jakarta,4,1,70667.0,35.4,4.4,675.0,6,3,0
2025-03-23,Jakarta,5,1,42822.0,33.8,4.9,690.0,6,3,0
2025-03-23,Jakarta,6,1,52158.0,22.5,4.3,603.0,6,3,1
2025-03-23,Jakarta,7,1,10000.0,6.0,4.9,606.0,6,3,1
2025-03-23,Jakarta,12,1,18979.0,28.4,4.9,689.0,6,3,0
2025-03-23,Jakarta,17,1,39366.0,46.8,3.5,601.0,6,3,1
2025-03-23,Jakarta,18,2,33413.0,36.55,4.550000000000001,629.0,6,3,1
2025-03-23,Jakarta,19,1,25584.0,27.7,4.6,637.0,6,3,1
2025-03-23,Jakarta,20,1,51402.0,37.9,4.5,724.0,6,3,0
2025-03-23,Jakarta,22,1,52125.0,36.2,4.9,678.0,6,3,0
2025-03-23,Medan,7,1,19956.0,17.3,3.9,143.0,6,3,1
2025-03-23,Medan,8,1,45145.0,46.9,4.0,163.0,6,3,1
2025-03-23,Medan,9,1,30967.0,23.7,4.7,117.0,6,3,1
2025-03-23,Medan,11,1,61355.0,39.8,4.1,198.0,6,3,0
2025-03-23,Medan,13,1,58490.0,26.3,4.6,217.0,6,3,0
2025-03-23,Medan,17,1,52789.0,33.1,4.6,143.0,6,3,1
2025-03-23,Medan,18,1,20184.0,40.6,4.5,145.0,6,3,1
2025-03-23,Medan,19,1,26789.0,34.4,5.0,167.0,6,3,1
2025-03-23,Semarang,0,1,95226.0,44.0,4.7,202.0,6,3,0
2025-03-23,Semarang,9,1,37833.0,27.4,5.0,113.0,6,3,1
2025-03-23,Semarang,11,2,51510.0,23.5,4.8,177.5,6,3,0
2025-03-23,Semarang,13,1,15633.0,5.0,4.4,157.0,6,3,0
2025-03-23,Semarang,15,1,33928.0,21.8,4.8,177.0,6,3,0
2025-03-23,Surabaya,8,2,62709.0,50.0,4.65,193.5,6,3,1
2025-03-23,Surabaya,10,1,54150.0,44.7,4.6,283.0,6,3,0
2025-03-23,Surabaya,17,1,40543.0,37.4,4.6,195.0,6,3,1
2025-03-24,Bandung,6,1,41685.0,40.5,4.5,249.0,0,3,1
2025-03-24,Bandung,7,1,35031.0,17.1,5.0,250.0,0,3,1
2025-03-24,Bandung,17,1,76436.0,65.3,4.3,223.0,0,3,1
2025-03-24,Bandung,18,1,50891.0,46.2,4.2,269.0,0,3,1
2025-03-24,Jakarta,3,1,27261.0,24.6,4.9,680.0,0,3,0
2025-03-24,Jakarta,10,1,60447.0,51.8,4.3,711.0,0,3,0
2025-03-24,Jakarta,16,1,66397.0,56.1,4.4,605.0,0,3,1
2025-03-24,Jakarta,18,1,74910.0,66.6,4.1,637.0,0,3,1
2025-03-24,Jakarta,20,1,56462.0,36.5,4.9,717.0,0,3,0
2025-03-24,Medan,12,1,55307.0,45.2,4.3,205.0,0,3,0
2025-03-24,Medan,18,1,37030.0,41.6,4.1,133.0,0,3,1
2025-03-24,Semarang,9,1,38479.0,22.4,4.6,116.0,0,3,1
2025-03-24,Semarang,11,1,42014.0,13.5,4.7,202.0,0,3,0
2025-03-24,Surabaya,13,2,38348.5,40.3,4.75,259.5,0,3,0
2025-03-24,Surabaya,14,2,39525.5,17.7,4.65,252.5,0,3,0
2025-03-24,Surabaya,17,1,43084.0,43.1,4.2,183.0,0,3,1
2025-03-24,Surabaya,20,1,29350.0,25.0,5.0,240.0,0,3,0
2025-03-25,Bandung,7,1,54660.0,40.7,4.6,257.0,1,3,1
2025-03-25,Bandung,10,1,27388.0,8.5,4.4,299.0,1,3,0
2025-03-25,Bandung,16,1,56315.0,33.4,4.7,250.0,1,3,1
2025-03-25,Bandung,21,1,14462.0,24.5,4.6,326.0,1,3,0
2025-03-25,Jakarta,5,1,32127.0,7.9,4.9,706.0,1,3,0
2025-03-25,Jakarta,7,1,21151.0,28.6,4.4,614.0,1,3,1
2025-03-25,Jakarta,8,1,91842.0,41.5,4.2,638.0,1,3,1
2025-03-25,Jakarta,9,2,35361.0,35.25,4.550000000000001,625.0,1,3,1
2025-03-25,Jakarta,10,1,42678.0,14.5,5.0,682.0,1,3,0
2025-03-25,Jakarta,12,2,60113.5,46.15,4.550000000000001,707.5,1,3,0
2025-03-25,Jakarta,13,1,71208.0,64.2,4.4,726.0,1,3,0
2025-03-25,Jakarta,17,1,17817.0,12.0,4.7,605.0,1,3,1
2025-03-25,Jakarta,18,1,69589.0,49.2,4.3,607.0,1,3,1
2025-03-25,Jakarta,19,1,46927.0,55.0,4.3,642.0,1,3,1
2025-03-25,Jakarta,20,1,50687.0,29.9,4.6,678.0,1,3,0
2025-03-25,Jakarta,22,2,71429.5,42.4,4.6,675.0,1,3,0
2025-03-25,Medan,9,1,30568.0,36.6,4.5,154.0,1,3,1
2025-03-25,Medan,15,1,21800.0,9.8,4.9,237.0,1,3,0
2025-03-25,Medan,16,1,67861.0,54.2,4.3,142.0,1,3,1
2025-03-25,Medan,21,1,42732.0,34.4,4.6,212.0,1,3,0
2025-03-25,Semarang,14,1,41097.0,27.6,4.6,203.0,1,3,0
2025-03-25,Semarang,15,2,63963.0,39.65,4.2,191.0,1,3,0
2025-03-25,Surabaya,16,1,42058.0,45.6,4.5,190.0,1,3,1
2025-03-25,Surabaya,21,1,36168.0,5.0,5.0,289.0,1,3,0
2025-03-25,Surabaya,23,1,78591.0,42.2,4.6,248.0,1,3,0
2025-03-26,Bandung,6,1,90262.0,50.2,4.2,242.0,2,3,1
2025-03-26,Bandung,10,1,46078.0,30.5,4.5,345.0,2,3,0
2025-03-26,Bandung,17,2,45917.0,31.8,4.7,241.5,2,3,1
2025-03-26,Bandung,21,1,73831.0,40.7,4.7,300.0,2,3,0
2025-03-26,Bandung,23,1,56890.0,32.0,4.6,299.0,2,3,0
2025-03-26,Jakarta,0,2,66230.0,41.2,4.35,699.0,2,3,0
2025-03-26,Jakarta,7,2,57607.0,46.8,4.55,609.5,2,3,1
2025-03-26,Jakarta,8,2,60470.0,56.95,4.55,630.0,2,3,1
2025-03-26,Jakarta,9,1,63789.0,61.3,3.9,645.0,2,3,1
2025-03-26,Jakarta,10,1,55209.0,37.5,4.7,723.0,2,3,0
2025-03-26,Jakarta,11,2,36903.5,16.7,4.9,705.0,2,3,0
2025-03-26,Jakarta,12,1,39871.0,13.0,4.7,681.0,2,3,0
2025-03-26,Jakarta,16,1,37407.0,52.0,4.6,631.0,2,3,1
2025-03-26,Jakarta,17,1,31336.0,60.2,4.4,600.0,2,3,1
2025-03-26,Jakarta,19,2,37149.0,40.95,4.65,624.0,2,3,1
2025-03-26,Jakarta,22,1,26053.0,17.4,4.7,727.0,2,3,0
2025-03-26,Jakarta,23,1,34325.0,40.7,4.3,679.0,2,3,0
2025-03-26,Medan,22,1,45695.0,43.5,4.7,218.0,2,3,0
2025-03-26,Semarang,8,1,26838.0,30.2,4.3,73.0,2,3,1
2025-03-26,Semarang,19,1,36836.0,36.9,4.3,120.0,2,3,1
2025-03-26,Surabaya,7,1,47808.0,20.7,4.4,201.0,2,3,1
2025-03-26,Surabaya,8,1,100812.0,53.5,4.1,160.0,2,3,1
2025-03-26,Surabaya,15,1,67581.0,50.3,4.2,259.0,2,3,0
